Date,BTC-USD,GGAL,GOLD,MSFT,SPY,YPF
2015-01-01,314.2489929199219,,,,,
2015-01-02,315.0320129394531,11.729789733886719,3.5501203536987305,39.76769256591797,170.589599609375,25.267621994018555
2015-01-03,281.0820007324219,11.729789733886719,3.5501203536987305,39.76769256591797,170.589599609375,25.267621994018555
2015-01-04,264.19500732421875,11.729789733886719,3.5501203536987305,39.76769256591797,170.589599609375,25.267621994018555
2015-01-05,274.4739990234375,11.435979843139648,3.5501203536987305,39.40199279785156,167.5088348388672,23.9611759185791
2015-01-06,286.1889953613281,11.435979843139648,3.4219319820404053,38.82368850708008,165.9310302734375,23.883758544921875
2015-01-07,294.3370056152344,11.66952133178711,3.542999029159546,39.31692886352539,167.99876403808594,23.564401626586914
2015-01-08,283.3489990234375,11.955799102783203,3.468221664428711,40.473567962646484,170.97988891601562,24.14504623413086
2015-01-09,290.4079895019531,11.970866203308105,3.4575397968292236,40.13338088989258,169.60972595214844,24.13536834716797
2015-01-10,274.7959899902344,11.970866203308105,3.4575397968292236,40.13338088989258,169.60972595214844,24.13536834716797
2015-01-11,265.6600036621094,11.970866203308105,3.4575397968292236,40.13338088989258,169.60972595214844,24.13536834716797
2015-01-12,267.7959899902344,11.887993812561035,3.489586353302002,39.63160705566406,168.2810821533203,22.64505386352539
2015-01-13,225.86099243164062,12.257139205932617,3.503830671310425,39.427513122558594,167.80772399902344,22.306344985961914
2015-01-14,178.10299682617188,12.332477569580078,3.518073797225952,39.08730697631836,166.794677734375,23.07085609436035
2015-01-15,209.843994140625,12.294808387756348,3.425492763519287,38.67909240722656,165.26669311523438,22.277313232421875
2015-01-16,208.0970001220703,12.716687202453613,3.4504172801971436,39.32545471191406,167.43409729003906,23.07085609436035
2015-01-17,199.25999450683594,12.716687202453613,3.4504172801971436,39.32545471191406,167.43409729003906,23.07085609436035
2015-01-18,210.33900451660156,12.716687202453613,3.4504172801971436,39.32545471191406,167.43409729003906,23.07085609436035
2015-01-19,214.86099243164062,12.716687202453613,3.4504172801971436,39.32545471191406,167.43409729003906,23.07085609436035
2015-01-20,211.31500244140625,12.784492492675781,3.477123260498047,39.4530029296875,167.79115295410156,22.5676326751709
2015-01-21,226.89700317382812,12.769424438476562,3.5251948833465576,39.05329895019531,168.63816833496094,23.099891662597656
2015-01-22,233.406005859375,12.543415069580078,3.5002691745758057,40.08234405517578,171.14601135253906,23.845046997070312
2015-01-23,232.87899780273438,12.091400146484375,3.5002691745758057,40.1248893737793,170.2076416015625,23.48698616027832
2015-01-24,247.8470001220703,12.091400146484375,3.5002691745758057,40.1248893737793,170.2076416015625,23.48698616027832
2015-01-25,253.71800231933594,12.091400146484375,3.5002691745758057,40.1248893737793,170.2076416015625,23.48698616027832
2015-01-26,273.4729919433594,12.430415153503418,3.5928499698638916,39.98030471801758,170.60623168945312,23.3708553314209
2015-01-27,263.4750061035156,12.566018104553223,3.6320180892944336,36.280784606933594,168.3558807373047,24.241819381713867
2015-01-28,233.9149932861328,12.400275230407715,3.6391403675079346,35.03060531616211,166.19679260253906,22.82892417907715
2015-01-29,233.51300048828125,12.415345191955566,3.6676270961761475,35.72799301147461,167.73301696777344,22.257957458496094
2015-01-30,226.4250030517578,12.324946403503418,3.721039295196533,34.35874557495117,165.6238250732422,22.69344139099121
2015-01-31,217.46400451660156,12.324946403503418,3.721039295196533,34.35874557495117,165.6238250732422,22.69344139099121
2015-02-01,226.9720001220703,12.324946403503418,3.721039295196533,34.35874557495117,165.6238250732422,22.69344139099121
2015-02-02,238.22900390625,12.709157943725586,3.699674606323242,35.10712814331055,167.6748809814453,22.983760833740234
2015-02-03,227.26800537109375,12.844757080078125,3.650178909301758,35.37928771972656,170.09963989257812,24.038593292236328
2015-02-04,226.85299682617188,12.905029296875,3.641989231109619,35.583412170410156,169.45188903808594,23.690210342407227
2015-02-05,217.11099243164062,12.980360984802246,3.824303150177002,36.10219192504883,171.16259765625,24.18375587463379
2015-02-06,222.26600646972656,12.867358207702637,3.8207409381866455,36.06818389892578,170.6892852783203,24.077302932739258
2015-02-07,227.75399780273438,12.867358207702637,3.8207409381866455,36.06818389892578,170.6892852783203,24.077302932739258
2015-02-08,223.41200256347656,12.867358207702637,3.8207409381866455,36.06818389892578,170.6892852783203,24.077302932739258
2015-02-09,220.11000061035156,12.95776653289795,3.817180871963501,36.02565383911133,169.92532348632812,24.125694274902344
2015-02-10,219.83900451660156,13.46251392364502,3.6605048179626465,36.22977066040039,171.73558044433594,24.193431854248047
2015-02-11,219.18499755859375,13.56044864654541,3.5786073207855225,36.04265213012695,171.83526611328125,24.13536834716797
2015-02-12,221.76400756835938,13.598118782043457,3.6142160892486572,36.646488189697266,173.4876708984375,24.88052749633789
2015-02-13,235.427001953125,14.29874324798584,3.6605048179626465,37.309837341308594,174.2018280029297,25.993425369262695
2015-02-14,257.3210144042969,14.29874324798584,3.6605048179626465,37.309837341308594,174.2018280029297,25.993425369262695
2015-02-15,234.8249969482422,14.29874324798584,3.6605048179626465,37.309837341308594,174.2018280029297,25.993425369262695
2015-02-16,233.84300231933594,14.29874324798584,3.6605048179626465,37.309837341308594,174.2018280029297,25.993425369262695
2015-02-17,243.61000061035156,14.81855583190918,3.582167387008667,37.326969146728516,174.47593688964844,26.448259353637695
2015-02-18,236.3260040283203,14.690485954284668,3.5668561458587646,37.284156799316406,174.4925537109375,26.10955047607422
2015-02-19,240.2830047607422,14.984295845031738,3.542999029159546,37.25847244262695,174.3679962158203,25.55794334411621
2015-02-20,243.7790069580078,15.45138168334961,3.6106536388397217,37.56680679321289,175.41427612304688,25.451492309570312
2015-02-21,244.53399658203125,15.45138168334961,3.6106536388397217,37.56680679321289,175.41427612304688,25.451492309570312
2015-02-22,235.9770050048828,15.45138168334961,3.6106536388397217,37.56680679321289,175.41427612304688,25.451492309570312
2015-02-23,238.89199829101562,16.249942779541016,3.5251948833465576,37.815189361572266,175.38931274414062,24.919235229492188
2015-02-24,238.73500061035156,16.385547637939453,3.5458478927612305,37.763797760009766,175.8875732421875,25.064393997192383
2015-02-25,237.47000122070312,16.189668655395508,3.553680896759033,37.67814636230469,175.73809814453125,25.180522918701172
2015-02-26,236.42599487304688,15.466447830200195,3.6035315990448,37.738101959228516,175.53045654296875,24.425689697265625
2015-02-27,253.8280029296875,15.602052688598633,3.6605048179626465,37.55824661254883,174.93263244628906,24.86117172241211
2015-02-28,254.26300048828125,15.602052688598633,3.6605048179626465,37.55824661254883,174.93263244628906,24.86117172241211
2015-03-01,260.2019958496094,15.602052688598633,3.6605048179626465,37.55824661254883,174.93263244628906,24.86117172241211
2015-03-02,275.6700134277344,15.903390884399414,3.810059070587158,37.58393096923828,176.03704833984375,24.986976623535156
2015-03-03,281.7019958496094,15.843125343322754,3.7352824211120605,37.07002258300781,175.31463623046875,25.248266220092773
2015-03-04,273.0920104980469,15.73765754699707,3.7174782752990723,36.8815803527832,174.57559204101562,25.606327056884766
2015-03-05,276.1780090332031,16.39307975769043,3.649822950363159,36.924415588378906,174.76654052734375,26.167619705200195
2015-03-06,272.7229919433594,16.74715805053711,3.5857276916503906,36.28202438354492,172.30857849121094,25.616004943847656
2015-03-07,276.260986328125,16.74715805053711,3.5857276916503906,36.28202438354492,172.30857849121094,25.616004943847656
2015-03-08,274.35400390625,16.74715805053711,3.5857276916503906,36.28202438354492,172.30857849121094,25.616004943847656
2015-03-09,289.60699462890625,17.364910125732422,3.6070921421051025,36.701717376708984,173.022705078125,25.52890968322754
2015-03-10,291.760009765625,17.274507522583008,3.6428780555725098,35.99937438964844,170.21597290039062,25.132139205932617
2015-03-11,296.3789978027344,17.13136863708496,3.6428780555725098,35.9565544128418,169.81735229492188,25.34503936767578
2015-03-12,294.35400390625,17.74911880493164,3.614250421524048,35.13429641723633,171.97633361816406,25.993425369262695
2015-03-13,285.3370056152344,17.432710647583008,3.6500344276428223,35.44264602661133,170.9217987060547,25.877296447753906
2015-03-14,281.885009765625,17.432710647583008,3.6500344276428223,35.44264602661133,170.9217987060547,25.877296447753906
2015-03-15,286.39300537109375,17.432710647583008,3.6500344276428223,35.44264602661133,170.9217987060547,25.877296447753906
2015-03-16,290.5929870605469,18.525087356567383,3.614250421524048,35.5968132019043,173.20542907714844,26.786970138549805
2015-03-17,285.5050048828125,19.406513214111328,3.614250421524048,35.716732025146484,172.6905517578125,27.183740615844727
2015-03-18,256.29901123046875,19.459247589111328,3.614250421524048,36.401939392089844,174.76654052734375,27.948253631591797
2015-03-19,260.9280090332031,19.225704193115234,3.614250421524048,36.2220573425293,173.96934509277344,27.74502944946289
2015-03-20,261.7489929199219,19.353776931762695,3.721604585647583,36.72740936279297,175.50497436523438,28.596637725830078
2015-03-21,260.0249938964844,19.353776931762695,3.721604585647583,36.72740936279297,175.50497436523438,28.596637725830078
2015-03-22,267.9599914550781,19.353776931762695,3.721604585647583,36.72740936279297,175.50497436523438,28.596637725830078
2015-03-23,266.739990234375,19.075037002563477,3.6679272651672363,36.71028137207031,175.16299438476562,27.948253631591797
2015-03-24,245.59500122070312,18.404544830322266,3.6679272651672363,36.74455261230469,174.1787567138672,27.425674438476562
2015-03-25,246.19700622558594,18.47987937927246,3.7538108825683594,35.51115798950195,171.6263427734375,27.81277084350586
2015-03-26,248.53199768066406,17.75665855407715,3.682241201400757,35.29702377319336,171.2176513671875,26.97083854675293
2015-03-27,247.0290069580078,17.703920364379883,3.675084114074707,35.09147644042969,171.60964965820312,26.990192413330078
2015-03-28,252.79800415039062,17.703920364379883,3.675084114074707,35.09147644042969,171.60964965820312,26.990192413330078
2015-03-29,242.71299743652344,17.703920364379883,3.675084114074707,35.09147644042969,171.60964965820312,26.990192413330078
2015-03-30,247.5260009765625,18.268943786621094,3.7645461559295654,35.08290481567383,173.70327758789062,27.145030975341797
2015-03-31,244.2239990234375,17.44024658203125,3.7931737899780273,34.82595443725586,172.18521118164062,26.564390182495117
2015-04-01,247.27200317382812,17.485450744628906,3.6643481254577637,34.8773307800293,171.57630920410156,27.280515670776367
2015-04-02,253.0050048828125,17.884727478027344,3.607093095779419,34.50904846191406,172.1935272216797,27.222450256347656
2015-04-03,254.32200622558594,17.884727478027344,3.607093095779419,34.50904846191406,172.1935272216797,27.222450256347656
2015-04-04,253.69700622558594,17.884727478027344,3.607093095779419,34.50904846191406,172.1935272216797,27.222450256347656
2015-04-05,260.5979919433594,17.884727478027344,3.607093095779419,34.50904846191406,172.1935272216797,27.222450256347656
2015-04-06,255.49200439453125,17.83199119567871,3.635720729827881,35.5882568359375,173.35289001464844,28.412769317626953
2015-04-07,253.17999267578125,17.77926254272461,3.628563642501831,35.57111740112305,172.8942108154297,28.945022583007812
2015-04-08,245.02200317382812,17.553245544433594,3.6643481254577637,35.47691345214844,173.4780731201172,28.83856964111328
2015-04-09,243.67599487304688,17.44024658203125,3.6500344276428223,35.52827835083008,174.2454376220703,29.651472091674805
2015-04-10,236.07200622558594,17.734052658081055,3.6428780555725098,35.733856201171875,175.1963653564453,30.551467895507812
2015-04-11,236.552001953125,17.734052658081055,3.6428780555725098,35.733856201171875,175.1963653564453,30.551467895507812
2015-04-12,236.1529998779297,17.734052658081055,3.6428780555725098,35.733856201171875,175.1963653564453,30.551467895507812
2015-04-13,224.58700561523438,17.432710647583008,3.675084114074707,35.76811218261719,174.40394592285156,30.56114387512207
2015-04-14,219.15899658203125,17.31970977783203,3.6679272651672363,35.67390441894531,174.73757934570312,30.367595672607422
2015-04-15,223.83299255371094,16.89029312133789,3.696554183959961,36.19637680053711,175.5216064453125,29.95147132873535
2015-04-16,228.572998046875,16.57388687133789,3.718026638031006,36.11072540283203,175.47157287597656,29.748245239257812
2015-04-17,222.8820037841797,16.56635284423828,3.7072904109954834,35.64821243286133,173.4530487060547,29.01276397705078
2015-04-18,223.3560028076172,16.56635284423828,3.7072904109954834,35.64821243286133,173.4530487060547,29.01276397705078
2015-04-19,222.60000610351562,16.56635284423828,3.7072904109954834,35.64821243286133,173.4530487060547,29.01276397705078
2015-04-20,224.62600708007812,16.483476638793945,3.700133800506592,36.75311279296875,175.03785705566406,28.461153030395508
2015-04-21,235.2689971923828,16.543750762939453,3.7895944118499756,36.52185821533203,174.82936096191406,28.006319046020508
2015-04-22,234.17599487304688,16.988231658935547,3.7895944118499756,36.8216438293457,175.68844604492188,28.790184020996094
2015-04-23,236.46200561523438,17.477914810180664,3.8611631393432617,37.12141799926758,176.1305389404297,29.109539031982422
2015-04-24,231.26800537109375,17.485450744628906,3.846850633621216,41.001434326171875,176.53929138183594,29.177278518676758
2015-04-25,226.38999938964844,17.485450744628906,3.846850633621216,41.001434326171875,176.53929138183594,29.177278518676758
2015-04-26,219.42999267578125,17.485450744628906,3.846850633621216,41.001434326171875,176.53929138183594,29.177278518676758
2015-04-27,229.28599548339844,17.14643669128418,3.7860171794891357,41.13846969604492,175.80526733398438,29.525667190551758
2015-04-28,225.85499572753906,17.297103881835938,3.696554183959961,42.1063232421875,176.36412048339844,29.574052810668945
2015-04-29,225.80799865722656,17.108766555786133,3.696554183959961,42.02070236206055,175.63841247558594,29.83534049987793
2015-04-30,236.14500427246094,16.604021072387695,3.7860171794891357,41.66094970703125,173.87841796875,29.554697036743164
2015-05-01,232.07899475097656,16.36294937133789,3.7538108825683594,41.67808151245117,175.7635498046875,29.95147132873535
2015-05-02,234.92999267578125,16.36294937133789,3.7538108825683594,41.67808151245117,175.7635498046875,29.95147132873535
2015-05-03,240.35800170898438,16.36294937133789,3.7538108825683594,41.67808151245117,175.7635498046875,29.95147132873535
2015-05-04,239.01800537109375,16.769760131835938,3.828958511352539,41.318336486816406,176.26402282714844,29.91275978088379
2015-05-05,236.12100219726562,16.272539138793945,3.7860171794891357,40.770164489746094,174.2454376220703,30.019210815429688
2015-05-06,229.78199768066406,15.812990188598633,3.807488441467285,39.639556884765625,173.5281524658203,29.89340591430664
2015-05-07,237.33399963378906,15.6698579788208,3.896949291229248,39.99930191040039,174.22042846679688,29.303085327148438
2015-05-08,243.86300659179688,15.925992965698242,3.868321180343628,40.898651123046875,176.51422119140625,29.177278518676758
2015-05-09,241.83200073242188,15.925992965698242,3.868321180343628,40.898651123046875,176.51422119140625,29.177278518676758
2015-05-10,240.29600524902344,15.925992965698242,3.868321180343628,40.898651123046875,176.51422119140625,29.177278518676758
2015-05-11,242.1580047607422,16.55881690979004,3.868321180343628,40.57318115234375,175.67178344726562,29.05147361755371
2015-05-12,241.11199951171875,16.57388687133789,3.886296510696411,40.5560417175293,175.1462860107422,29.854698181152344
2015-05-13,236.3769989013672,16.611555099487305,3.9294378757476807,40.795875549316406,175.17965698242188,29.486955642700195
2015-05-14,236.9290008544922,16.74715805053711,3.936628580093384,41.72946548461914,177.00636291503906,29.293407440185547
2015-05-15,237.60499572753906,16.57388687133789,3.936628580093384,41.3697395324707,177.19821166992188,29.09018325805664
2015-05-16,236.1529998779297,16.57388687133789,3.936628580093384,41.3697395324707,177.19821166992188,29.09018325805664
2015-05-17,236.802001953125,16.57388687133789,3.936628580093384,41.3697395324707,177.19821166992188,29.09018325805664
2015-05-18,233.1280059814453,16.958097457885742,3.936628580093384,41.121341705322266,177.74871826171875,28.722444534301758
2015-05-19,231.94700622558594,16.8978271484375,3.8503448963165283,41.01791000366211,177.69032287597656,28.315996170043945
2015-05-20,234.01800537109375,16.581417083740234,3.940223217010498,41.01791000366211,177.56524658203125,28.170833587646484
2015-05-21,235.343994140625,16.551279067993164,3.8503448963165283,40.87996292114258,178.0823516845703,27.725671768188477
2015-05-22,240.34800720214844,16.212268829345703,3.936628580093384,40.43168258666992,177.6569366455078,27.68696403503418
2015-05-23,238.8719940185547,16.212268829345703,3.936628580093384,40.43168258666992,177.6569366455078,27.68696403503418
2015-05-24,240.9530029296875,16.212268829345703,3.936628580093384,40.43168258666992,177.6569366455078,27.68696403503418
2015-05-25,237.11000061035156,16.212268829345703,3.936628580093384,40.43168258666992,177.6569366455078,27.68696403503418
2015-05-26,237.11599731445312,15.989892959594727,3.936628580093384,40.1644287109375,175.74679565429688,26.699872970581055
2015-05-27,237.2830047607422,15.808358192443848,3.900676965713501,41.04374694824219,177.4150848388672,26.728906631469727
2015-05-28,237.4080047607422,15.566322326660156,3.8647263050079346,40.90581130981445,177.2148895263672,26.612775802612305
2015-05-29,237.0959930419922,15.150315284729004,3.8647263050079346,40.39719009399414,176.11386108398438,26.874065399169922
2015-05-30,233.34500122070312,15.150315284729004,3.8647263050079346,40.39719009399414,176.11386108398438,26.874065399169922
2015-05-31,230.19000244140625,15.150315284729004,3.8647263050079346,40.39719009399414,176.11386108398438,26.874065399169922
2015-06-01,222.92599487304688,15.392353057861328,3.8683218955993652,40.71615982055664,176.4725799560547,26.90309715270996
2015-06-02,225.80299377441406,16.68576431274414,3.764064073562622,40.44892120361328,176.29737854003906,27.68696403503418
2015-06-03,225.87399291992188,16.24706268310547,3.875511646270752,40.38856506347656,176.7644805908203,27.154708862304688
2015-06-04,224.32400512695312,16.95806312561035,3.8471102714538574,39.96615982055664,175.27145385742188,27.65793228149414
2015-06-05,224.95199584960938,16.70089340209961,3.8647263050079346,39.77649688720703,174.9710693359375,27.82244873046875
2015-06-06,225.61900329589844,16.70089340209961,3.8647263050079346,39.77649688720703,174.9710693359375,27.82244873046875
2015-06-07,222.88099670410156,16.70089340209961,3.8647263050079346,39.77649688720703,174.9710693359375,27.82244873046875
2015-06-08,228.48899841308594,16.368085861206055,3.8467509746551514,39.42303466796875,173.8950958251953,27.68696403503418
2015-06-09,229.04800415039062,16.413469314575195,3.8467509746551514,39.354087829589844,173.8701171875,27.870834350585938
2015-06-10,228.80299377441406,16.216815948486328,3.8215854167938232,40.181678771972656,175.9553985595703,27.967605590820312
2015-06-11,229.7050018310547,16.30001449584961,3.771254062652588,40.03512191772461,176.5225830078125,27.70631980895996
2015-06-12,229.98199462890625,15.89156723022461,3.771254062652588,39.62993621826172,175.17132568359375,27.59018898010254
2015-06-13,232.40199279785156,15.89156723022461,3.771254062652588,39.62993621826172,175.17132568359375,27.59018898010254
2015-06-14,233.54299926757812,15.89156723022461,3.771254062652588,39.62993621826172,175.17132568359375,27.59018898010254
2015-06-15,236.822998046875,15.589014053344727,3.7928245067596436,39.207515716552734,174.42063903808594,27.096647262573242
2015-06-16,250.89500427246094,15.256206512451172,3.7428534030914307,39.509254455566406,175.37147521972656,26.438581466674805
2015-06-17,249.28399658203125,14.280472755432129,3.83955979347229,39.62993621826172,175.6550750732422,25.335365295410156
2015-06-18,249.0070037841797,13.993051528930664,3.8179895877838135,40.276493072509766,177.4817657470703,25.886974334716797
2015-06-19,244.6060028076172,14.04599666595459,3.8647263050079346,39.74201202392578,176.69390869140625,25.75149154663086
2015-06-20,245.21200561523438,14.04599666595459,3.8647263050079346,39.74201202392578,176.69390869140625,25.75149154663086
2015-06-21,243.94400024414062,14.04599666595459,3.8647263050079346,39.74201202392578,176.69390869140625,25.75149154663086
2015-06-22,246.99000549316406,14.817508697509766,3.828775644302368,39.85407638549805,177.59912109375,26.786970138549805
2015-06-23,244.29600524902344,14.802379608154297,3.828775644302368,39.578208923339844,177.72483825683594,27.009546279907227
2015-06-24,240.51499938964844,14.59815502166748,3.774847984313965,39.345462799072266,176.43406677246094,27.096647262573242
2015-06-25,242.7989959716797,14.779684066772461,3.807204008102417,39.354087829589844,175.89764404296875,26.922449111938477
2015-06-26,243.593994140625,14.666226387023926,3.828775644302368,39.017852783203125,175.8641357421875,26.477293014526367
2015-06-27,250.99000549316406,14.666226387023926,3.828775644302368,39.017852783203125,175.8641357421875,26.477293014526367
2015-06-28,249.01100158691406,14.666226387023926,3.828775644302368,39.017852783203125,175.8641357421875,26.477293014526367
2015-06-29,257.0639953613281,14.235091209411621,3.7928245067596436,38.25059509277344,172.1761932373047,26.061166763305664
2015-06-30,263.0719909667969,14.212404251098633,3.764064073562622,38.06094741821289,172.53662109375,26.54503631591797
2015-07-01,258.6210021972656,13.879590034484863,3.825181245803833,38.31957244873047,173.91961669921875,26.32245445251465
2015-07-02,255.41200256347656,14.144328117370605,3.828775644302368,38.27647399902344,173.76034545898438,26.535356521606445
2015-07-03,256.33599853515625,14.144328117370605,3.828775644302368,38.27647399902344,173.76034545898438,26.535356521606445
2015-07-04,260.885986328125,14.144328117370605,3.828775644302368,38.27647399902344,173.76034545898438,26.535356521606445
2015-07-05,271.9129943847656,14.144328117370605,3.828775644302368,38.27647399902344,173.76034545898438,26.535356521606445
2015-07-06,269.0299987792969,14.484699249267578,3.7928245067596436,38.26784133911133,173.26580810546875,26.051488876342773
2015-07-07,266.2070007324219,14.711613655090332,3.7065420150756836,38.19026565551758,174.3554229736328,25.374073028564453
2015-07-08,270.7850036621094,14.477133750915527,3.7532782554626465,38.13854217529297,171.43026733398438,24.503108978271484
2015-07-09,269.2279968261719,14.651100158691406,3.7532782554626465,38.379920959472656,171.74034118652344,24.445043563842773
2015-07-10,284.8940124511719,14.953655242919922,3.774847984313965,38.45751190185547,173.90281677246094,24.88052749633789
2015-07-11,293.114990234375,14.953655242919922,3.774847984313965,38.45751190185547,173.90281677246094,24.88052749633789
2015-07-12,310.86700439453125,14.953655242919922,3.774847984313965,38.45751190185547,173.90281677246094,24.88052749633789
2015-07-13,292.0539855957031,15.188127517700195,3.738898277282715,39.259246826171875,175.822265625,24.580528259277344
2015-07-14,287.4639892578125,15.7402925491333,3.77089524269104,39.32819747924805,176.58493041992188,25.51923370361328
2015-07-15,285.8290100097656,16.0428466796875,3.771254062652588,39.44890594482422,176.5262908935547,25.103103637695312
2015-07-16,278.0889892578125,16.065536499023438,3.7065420150756836,40.22477340698242,177.9427947998047,24.793432235717773
2015-07-17,279.47198486328125,16.095788955688477,3.774847984313965,40.19028854370117,178.0936737060547,24.86117172241211
2015-07-18,274.9010009765625,16.095788955688477,3.774847984313965,40.19028854370117,178.0936737060547,24.86117172241211
2015-07-19,273.614013671875,16.095788955688477,3.774847984313965,40.19028854370117,178.0936737060547,24.86117172241211
2015-07-20,278.9809875488281,15.346970558166504,3.825181245803833,40.44892120361328,178.1858673095703,23.796661376953125
2015-07-21,275.8330078125,15.120055198669434,3.8503448963165283,40.75926971435547,177.4817657470703,23.709562301635742
2015-07-22,277.22198486328125,14.94609260559082,3.774847984313965,39.259246826171875,177.16329956054688,23.602502822875977
2015-07-23,276.04901123046875,14.802379608154297,3.7676589488983154,39.75062942504883,176.16586303710938,23.943157196044922
2015-07-24,288.27801513671875,14.053560256958008,3.9017558097839355,39.60408401489258,174.338623046875,23.417573928833008
2015-07-25,288.6969909667969,14.053560256958008,3.9017558097839355,39.60408401489258,174.338623046875,23.417573928833008
2015-07-26,292.6860046386719,14.053560256958008,3.9017558097839355,39.60408401489258,174.338623046875,23.417573928833008
2015-07-27,293.6239929199219,13.690494537353516,3.807204008102417,39.09545135498047,173.32447814941406,22.55133819580078
2015-07-28,294.427001953125,13.773698806762695,3.789228916168213,39.08684539794922,175.4534454345703,22.093889236450195
2015-07-29,289.5899963378906,14.030871391296387,3.7604687213897705,39.90579605102539,176.66041564941406,22.999053955078125
2015-07-30,287.72198486328125,14.55277156829834,3.8000144958496094,40.41443634033203,176.7023162841797,22.609737396240234
2015-07-31,284.6499938964844,14.212404251098633,3.774847984313965,40.25925827026367,176.43406677246094,22.317745208740234
2015-08-01,281.60101318359375,14.212404251098633,3.774847984313965,40.25925827026367,176.43406677246094,22.317745208740234
2015-08-02,282.614013671875,14.212404251098633,3.774847984313965,40.25925827026367,176.43406677246094,22.317745208740234
2015-08-03,281.22698974609375,14.537650108337402,3.774847984313965,40.35410690307617,175.83897399902344,21.996559143066406
2015-08-04,285.2179870605469,14.114069938659668,3.7784435749053955,40.983428955078125,175.495361328125,21.908960342407227
2015-08-05,281.8819885253906,14.462007522583008,3.8467509746551514,41.01791000366211,176.0736846923828,22.405344009399414
2015-08-06,278.5769958496094,15.369664192199707,3.796419382095337,40.19028854370117,174.63201904296875,22.872526168823242
2015-08-07,279.5849914550781,15.936946868896484,3.758671522140503,40.29374313354492,174.2967529296875,23.086652755737305
2015-08-08,260.99700927734375,15.936946868896484,3.758671522140503,40.29374313354492,174.2967529296875,23.086652755737305
2015-08-09,265.0830078125,15.936946868896484,3.758671522140503,40.29374313354492,174.2967529296875,23.086652755737305
2015-08-10,264.4700012207031,16.663074493408203,3.8205068111419678,40.80238342285156,176.4927520751953,24.128082275390625
2015-08-11,270.385986328125,15.89156723022461,3.7928245067596436,40.00924301147461,174.90023803710938,24.332475662231445
2015-08-12,266.3760070800781,15.687344551086426,3.7856338024139404,40.29374313354492,175.1098175048828,23.651166915893555
2015-08-13,264.0799865722656,16.231935501098633,3.7784435749053955,40.285125732421875,174.89183044433594,24.05021858215332
2015-08-14,265.67999267578125,15.702469825744629,3.7784435749053955,40.517879486083984,175.5288848876953,23.46623992919922
2015-08-15,261.5509948730469,15.702469825744629,3.7784435749053955,40.517879486083984,175.5288848876953,23.46623992919922
2015-08-16,258.5069885253906,15.702469825744629,3.7784435749053955,40.517879486083984,175.5288848876953,23.46623992919922
2015-08-17,257.97601318359375,15.959638595581055,3.764064073562622,40.79375457763672,176.5095672607422,23.74849510192871
2015-08-18,211.07899475097656,15.694910049438477,3.835965871810913,41.019371032714844,175.99822998046875,23.407838821411133
2015-08-19,226.6840057373047,14.885577201843262,3.7604687213897705,40.4466552734375,174.6068878173828,22.784929275512695
2015-08-20,235.35000610351562,14.356111526489258,3.814394950866699,39.62226486206055,170.9608612060547,21.967357635498047
2015-08-21,232.56900024414062,13.803953170776367,3.807204008102417,37.37474822998047,165.8145294189453,20.9356632232666
2015-08-22,230.38999938964844,13.803953170776367,3.807204008102417,37.37474822998047,165.8145294189453,20.9356632232666
2015-08-23,228.16900634765625,13.803953170776367,3.807204008102417,37.37474822998047,165.8145294189453,20.9356632232666
2015-08-24,210.4949951171875,13.130775451660156,3.7856338024139404,36.168556213378906,158.83255004882812,19.465980529785156
2015-08-25,221.60899353027344,13.161029815673828,3.7281126976013184,35.11854553222656,156.96348571777344,18.512147903442383
2015-08-26,225.83099365234375,14.04599666595459,3.72092342376709,37.062347412109375,162.98989868164062,19.22265625
2015-08-27,224.7689971923828,14.915836334228516,3.72092342376709,38.09500503540039,167.02149963378906,20.341951370239258
2015-08-28,231.39599609375,14.794815063476562,3.695756435394287,38.12102127075195,167.02984619140625,20.37114906311035
2015-08-29,229.77999877929688,14.794815063476562,3.695756435394287,38.12102127075195,167.02984619140625,20.37114906311035
2015-08-30,228.76100158691406,14.794815063476562,3.695756435394287,38.12102127075195,167.02984619140625,20.37114906311035
2015-08-31,230.05599975585938,14.49226188659668,3.7928245067596436,37.7652473449707,165.68043518066406,20.964862823486328
2015-09-01,228.12100219726562,14.20483684539795,3.774847984313965,36.290042877197266,160.73519897460938,20.088890075683594
2015-09-02,229.28399658203125,13.96279239654541,3.774847984313965,37.62640380859375,163.78616333007812,20.7896671295166
2015-09-03,227.18299865722656,14.499824523925781,3.774847984313965,37.74789810180664,163.9034881591797,21.013526916503906
2015-09-04,230.29800415039062,14.583025932312012,3.825181245803833,36.97557067871094,161.4225311279297,21.208187103271484
2015-09-05,235.0189971923828,14.583025932312012,3.825181245803833,36.97557067871094,161.4225311279297,21.208187103271484
2015-09-06,239.83999633789062,14.583025932312012,3.825181245803833,36.97557067871094,161.4225311279297,21.208187103271484
