date,ticker,log_return,volatility_60,beta_60,momentum_126,revenue_growth,roe,fcf_yield,debt_to_equity,target
2015-06-09,YPF,0.006619088308381858,0.18424929146763455,0.09166008640152674,0.1479201856183085,,,,,0
2015-06-10,YPF,0.0034661189395651213,0.18450901734269495,0.12086315761740415,0.16598500013007766,,,,,0
2015-06-11,YPF,-0.009386358096195714,0.18519050806446052,0.10487733030020521,0.13597937619150002,,,,,0
2015-06-12,YPF,-0.004200301325972882,0.18521915228769345,0.12007692893534008,0.13619062807933194,,,,,0
2015-06-13,YPF,0.0,0.18499557799222624,0.12562444101699158,0.13619062807933194,,,,,0
2015-06-14,YPF,0.0,0.18326238377643636,0.1614244402225547,0.13619062807933194,,,,,0
2015-06-15,YPF,-0.018050234808809924,0.18611364235401562,0.20205924544534962,0.1161325779385671,,,,,0
2015-06-16,YPF,-0.024585640473087433,0.18587402917812984,-0.04491959318205948,0.08874317716820901,,,,,0
2015-06-17,YPF,-0.04262310507974048,0.20399900755251033,-0.08256457764654578,0.04852292648480803,,,,,0
2015-06-18,YPF,0.02153866332758416,0.20971326560335077,0.0691355286480307,0.03965445149105642,,,,,0
2015-06-19,YPF,-0.005247371185370625,0.2067267678228879,0.18002299135343372,-0.009351086058183966,,,,,0
2015-06-20,YPF,0.0,0.20454449537120828,0.16742183190127596,-0.009351086058183966,,,,,0
2015-06-21,YPF,0.0,0.1954473902824402,0.07946992315279766,-0.009351086058183966,,,,,0
2015-06-22,YPF,0.039423030855391755,0.21145112064644125,0.1902486956134137,0.030071944797207904,,,,,0
2015-06-23,YPF,0.008274789008514269,0.2122472166129224,0.18923612846125287,0.021000022234504843,,,,,0
2015-06-24,YPF,0.0032196335467081436,0.21243306210957638,0.1625543481703999,0.03710883696353656,,,,,0
2015-06-25,YPF,-0.006449524933215875,0.2126842241077532,0.1712035161790242,0.05201231562388289,,,,,0
2015-06-26,YPF,-0.01667297975549188,0.2131556160376902,0.20926574366396253,0.0395131200993794,,,,,0
2015-06-27,YPF,0.0,0.2130686976126347,0.20367951975147383,0.0395131200993794,,,,,0
2015-06-28,YPF,0.0,0.21195226543728687,0.23380349676626583,0.0395131200993794,,,,,0
2015-06-29,YPF,-0.01584115540934837,0.21331324169578078,0.30475276040042343,0.04480633846262768,,,,,0
2015-06-30,YPF,0.018396431237758838,0.21512146631984438,0.2568058297132965,0.05739450095178663,,,,,0
2015-07-01,YPF,-0.008420417739448549,0.21547690606061298,0.21946222595445242,0.044351560759480504,,,,,0
2015-07-02,YPF,0.008055695705515835,0.21645088028708404,0.21523611899956052,0.08284261720974803,,,,,0
2015-07-03,YPF,0.0,0.21648560877066303,0.2153700136491979,0.06517083427735716,,,,,0
2015-07-04,YPF,0.0,0.2162189302107249,0.2681331922380142,0.06517083427735716,,,,,0
2015-07-05,YPF,0.0,0.21621239168184225,0.2655740576964915,0.06517083427735716,,,,,0
2015-07-06,YPF,-0.01840313096137653,0.21568779501232715,0.3360567879750728,0.0417201670524205,,,,,0
2015-07-07,YPF,-0.026347015327548493,0.22136694612535274,0.28420299406437033,0.0049704169876008605,,,,,0
2015-07-08,YPF,-0.03492789922843601,0.2311550086537706,0.5307094129374212,-0.044039465036150596,,,,,0
2015-07-09,YPF,-0.002372528426511757,0.23107857023257672,0.5292276075431674,-0.0680952791660553,,,,,0
2015-07-10,YPF,0.017657991121802684,0.2348801793498326,0.6184244673620131,-0.02913187998523998,,,,,0
2015-07-11,YPF,0.0,0.22657664281299655,0.6641878181580294,-0.02913187998523998,,,,,0
2015-07-12,YPF,0.0,0.22581302704943262,0.665867595847069,-0.02913187998523998,,,,,0
2015-07-13,YPF,-0.012130873933505539,0.22649178656753524,0.6297667601673467,-0.037856927730757044,,,,,0
2015-07-14,YPF,0.03747783540386049,0.2409564302782453,0.7139419195061971,0.015284957221089806,,,,,0
2015-07-15,YPF,-0.016440941340089277,0.2426699755368381,0.7157421244038159,-0.009591535797194654,,,,,0
2015-07-16,YPF,-0.012412700505229388,0.24346524638416286,0.6561800160049766,-0.0472648467388334,,,,,0
2015-07-17,YPF,0.002728428919676602,0.24279705906824853,0.6758764780868313,-0.04005878143912009,,,,,0
2015-07-18,YPF,0.0,0.24158091396313813,0.6737883235909542,-0.04005878143912009,,,,,0
2015-07-19,YPF,0.0,0.24154056179656264,0.6728402052424837,-0.04005878143912009,,,,,0
2015-07-20,YPF,-0.04376192525400774,0.2547303399671773,0.684610633722908,-0.11837028787037239,,,,,0
2015-07-21,YPF,-0.0036668531474862245,0.2547290519462509,0.684773230651089,-0.13674058367830907,,,,,0
2015-07-22,YPF,-0.004525681185497591,0.2547017627954998,0.6853224430433649,-0.16900195754871786,,,,,0
2015-07-23,YPF,0.014329812743279331,0.2570234643747223,0.6309272757798899,-0.1473741342419304,,,,,0
2015-07-24,YPF,-0.022195807881520205,0.2601367212935462,0.6911434948713874,-0.19980238579393014,,,,,0
2015-07-25,YPF,0.0,0.25062702492122796,0.5582468334912054,-0.19980238579393014,,,,,0
2015-07-26,YPF,0.0,0.25057629545643967,0.5685945518959057,-0.19980238579393014,,,,,0
2015-07-27,YPF,-0.03769235540458256,0.2608998960222164,0.6544538972055067,-0.21456030809154134,,,,,0
2015-07-28,YPF,-0.020493342531310202,0.2620612944142324,0.5537555481315297,-0.21617853281268837,,,,,0
2015-07-29,YPF,0.040152017544169236,0.27670732878714166,0.6757930392216966,-0.19004221537722993,,,,,0
2015-07-30,YPF,-0.017072410969082734,0.27823126207576704,0.6746587335501639,-0.17637555677572547,,,,,0
2015-07-31,YPF,-0.012998560429854474,0.2788707616335292,0.6784547450680091,-0.19009144476818174,,,,,0
2015-08-01,YPF,0.0,0.2709668096143707,0.6932649115073133,-0.19009144476818174,,,,,0
2015-08-02,YPF,0.0,0.2690401605921432,0.7147992941346744,-0.19009144476818174,,,,,0
2015-08-03,YPF,-0.014496072758079967,0.2661681463658365,0.8394632686137441,-0.21030796992521392,,,,,0
2015-08-04,YPF,-0.00399033733892712,0.2653917142749106,0.8473132697668576,-0.19267590276513935,,,,,0
2015-08-05,YPF,0.02240380105610638,0.270745339049482,0.8825454288593014,-0.19687323342885646,,,,,0
2015-08-06,YPF,0.020636957432767482,0.2751871869230515,0.7658119300657923,-0.17410555024900237,,,,,0
2015-08-07,YPF,0.009318188065244901,0.27636709677818544,0.7619791637411986,-0.16478736218375742,,,,,0
2015-08-08,YPF,0.0,0.2757123244728478,0.7627490293600554,-0.16478736218375742,,,,,0
2015-08-09,YPF,0.0,0.27544905382254714,0.777549422090241,-0.16478736218375742,,,,,0
2015-08-10,YPF,0.044121754021125094,0.2916641823236721,1.004994819680076,-0.1634622662021633,,,,,0
2015-08-11,YPF,0.00843550332690608,0.2924619211139334,0.9440245126176109,-0.17358635263328037,,,,,0
2015-08-12,YPF,-0.02839945032819421,0.29734384274039394,0.929079364878774,-0.19830126005821924,,,,,0
2015-08-13,YPF,0.016731630392198504,0.2999268278105047,0.9177856804218605,-0.20936768800613775,,,,,0
2015-08-14,YPF,-0.024581295670211997,0.30168626984695157,0.8531519612275751,-0.2638499439208025,,,,,0
2015-08-15,YPF,0.0,0.29814988593102243,0.9196668471550441,-0.2638499439208025,,,,,0
2015-08-16,YPF,0.0,0.2858813796396574,0.9511757956419733,-0.2638499439208025,,,,,0
2015-08-17,YPF,0.011956374848461116,0.2832775952815899,0.9081011845978509,-0.2522102297227298,,,,,0
2015-08-18,YPF,-0.014448205709504176,0.28443141718466014,0.9226093354371038,-0.26030514944645894,,,,,0
2015-08-19,YPF,-0.02697163791650731,0.28911966412957557,0.9877061481326052,-0.2734791288052029,,,,,0
2015-08-20,YPF,-0.036541713038336636,0.29759312818769107,1.0977250620797558,-0.3032125390182878,,,,,0
2015-08-21,YPF,-0.04810352859226921,0.2987990988090794,1.1396527215982046,-0.326281791207093,,,,,0
2015-08-22,YPF,0.0,0.2978140565042977,1.1350088300181465,-0.326281791207093,,,,,0
2015-08-23,YPF,0.0,0.2975423177507871,1.1625430951303284,-0.326281791207093,,,,,0
2015-08-24,YPF,-0.07278572529984595,0.3289862908039336,1.3214093363107358,-0.3798717521224661,,,,,0
2015-08-25,YPF,-0.05024119376964693,0.34087505062705625,1.3856566618195152,-0.4140030049106418,,,,,0
2015-08-26,YPF,0.03766243636878438,0.35223886038516583,1.3204526718691658,-0.40394490005454897,,,,,0
2015-08-27,YPF,0.05659572720550168,0.3743062823140537,1.4156516145652813,-0.35838059865659966,,,,,0
2015-08-28,YPF,0.0014343146341552141,0.37372350596851367,1.4673620846752091,-0.3592706352235699,,,,,0
2015-08-29,YPF,0.0,0.3708834157425957,1.4605735208447914,-0.3592706352235699,,,,,0
2015-08-30,YPF,0.0,0.3708961840939086,1.4815628579401825,-0.3592706352235699,,,,,0
2015-08-31,YPF,0.028728199255109912,0.3762124186217511,1.4354975861838608,-0.3424121218253918,,,,,0
2015-09-01,YPF,-0.0426809077821577,0.38438902689505616,1.4216487740980526,-0.3867304529634289,,,,,0
2015-09-02,YPF,0.03428916095645512,0.39249424424384755,1.446257360794124,-0.3612375230195847,,,,,0
2015-09-03,YPF,0.01071027858067665,0.39358050221162444,1.4484778730976644,-0.34107631415844164,,,,,0
2015-09-04,YPF,0.009220922008496026,0.3933007751525525,1.3895937186478124,-0.3451911582782799,,,,,0
2015-09-05,YPF,0.0,0.3904391508189724,1.4199446129811364,-0.3451911582782799,,,,,0
2015-09-06,YPF,0.0,0.384755818362975,1.4009716156554293,-0.3451911582782799,,,,,0
2015-09-07,YPF,0.0,0.38478744428897305,1.4024671307795114,-0.343897846645275,,,,,0
2015-09-08,YPF,0.008681807506672762,0.3832287553552679,1.3255450891024871,-0.33876843848184557,,,,,0
2015-09-09,YPF,-0.009600190980684471,0.3834644131103629,1.3116510234415881,-0.34416901032086716,,,,,0
2015-09-10,YPF,0.011418234340938447,0.3845174137253413,1.3155815277907381,-0.31280566963551754,,,,,0
2015-09-11,YPF,0.0,0.38402123333360444,1.3477489974359735,-0.30850313133806306,,,,,0
2015-09-12,YPF,0.0,0.3750222578722202,1.3272912733564122,-0.30850313133806306,,,,,0
2015-09-13,YPF,0.0,0.37400066392053977,1.328832609406143,-0.30850313133806306,,,,,0
2015-09-14,YPF,-0.0574789892290968,0.39009062463331484,1.3670284182559616,-0.3616610560670356,,,,,0
2015-09-15,YPF,-0.030275733313595524,0.393727995884775,1.2954506985884922,-0.4192098008881733,,,,,0
2015-09-16,YPF,0.016228594605684262,0.395820113162115,1.3033555471825442,-0.39058696977670565,,,,,0
2015-09-17,YPF,-0.00244205624385192,0.3957551488001242,1.30268390571752,-0.3864435307340963,,,,,0
2015-09-18,YPF,-0.047568462375779295,0.3974738635730698,1.3508862591873134,-0.42705027662488954,,,,,0
2015-09-19,YPF,0.0,0.397548956546699,1.3522606132068429,-0.42705027662488954,,,,,0
2015-09-20,YPF,0.0,0.3976174237397547,1.3525274048483988,-0.42705027662488954,,,,,0
2015-09-21,YPF,-0.07064254693435457,0.418791149433385,1.3131007047984649,-0.4849709080341263,,,,,1
2015-09-22,YPF,-0.02960281336494826,0.4203586027201648,1.3196613795752559,-0.500321745398631,,,,,1
2015-09-23,YPF,-0.03519252237403896,0.424673942158046,1.3207821758385607,-0.530374559894622,,,,,1
2015-09-24,YPF,-0.04074853342598614,0.43048458046104704,1.3287288615009352,-0.5551946831784828,,,,,1
2015-09-25,YPF,-0.024142399833467422,0.42716569210479666,1.3139648056302773,-0.577940010344712,,,,,1
2015-09-26,YPF,0.0,0.4263032593994069,1.3625197653558876,-0.577940010344712,,,,,1
2015-09-27,YPF,0.0,0.4155958818071639,1.3306994224002209,-0.577940010344712,,,,,1
2015-09-28,YPF,-0.0680534692978753,0.4338463467568699,1.4073115344598799,-0.6459934796425874,,,,,1
2015-09-29,YPF,0.004016090594699621,0.43430795164888414,1.40949601664285,-0.6056745068197769,,,,,1
2015-09-30,YPF,0.017218950081547283,0.4369370474484637,1.4001925858000133,-0.5895423741412372,,,,,1
2015-10-01,YPF,-0.011889173061799981,0.43682381839337286,1.3950805483385897,-0.5970773158763031,,,,,1
2015-10-02,YPF,0.032039339667764066,0.44377646584044,1.419840902738568,-0.5748082923918126,,,,,1
2015-10-03,YPF,0.0,0.44393826917947343,1.4206341665440767,-0.5748082923918126,,,,,1
2015-10-04,YPF,0.0,0.4401360038899551,1.411330280837129,-0.5748082923918126,,,,,1
2015-10-05,YPF,0.06417652599719915,0.4602096925834951,1.5162383425367936,-0.5117114721649721,,,,,0
2015-10-06,YPF,0.06653545674665294,0.4826424981211007,1.4984186375068054,-0.4738962896165244,,,,,0
2015-10-07,YPF,0.07765101881006262,0.5113694445542787,1.5561064251258736,-0.3768340509397069,,,,,0
2015-10-08,YPF,0.022728236122252738,0.514161973659212,1.5661565578684158,-0.372467913333007,,,,,0
2015-10-09,YPF,-0.013885437000120609,0.5050223531571758,1.5304492112696693,-0.3922839848448985,,,,,0
2015-10-10,YPF,0.0,0.5044190288660412,1.5516956491930307,-0.3922839848448985,,,,,0
2015-10-11,YPF,0.0,0.5019765971254001,1.5563530554619454,-0.3922839848448985,,,,,0
2015-10-12,YPF,-0.031565017663724444,0.5032830673190452,1.5537506639662158,-0.4189674893480541,,,,,0
2015-10-13,YPF,-0.04593472870639766,0.5087702310642944,1.5823611987531667,-0.4715213063628336,,,,,0
2015-10-14,YPF,0.0039096113262671135,0.5089971076503556,1.576008957925827,-0.4710778139761317,,,,,0
2015-10-15,YPF,-0.01121112112505486,0.5090521934479042,1.5291906857793496,-0.4729025770049909,,,,,0
2015-10-16,YPF,0.0005636616421342593,0.507954746541078,1.5237618418664334,-0.46813861403688367,,,,,0
2015-10-17,YPF,0.0,0.5077067008801618,1.5226882225684457,-0.46813861403688367,,,,,0
2015-10-18,YPF,0.0,0.5057406033396488,1.5152195876731973,-0.46813861403688367,,,,,0
2015-10-19,YPF,-0.030314110528155944,0.5042200757934511,1.513080451035926,-0.4804024897562297,,,,,0
2015-10-20,YPF,0.0017406820819899779,0.4960953607950389,1.5206642946593483,-0.4540761672011523,,,,,0
2015-10-21,YPF,-0.02286810903580723,0.49758258091117136,1.5273252100603552,-0.43432117115721913,,,,,0
2015-10-22,YPF,0.041817817104036085,0.5063430282050354,1.5632290527557098,-0.4140420173807673,,,,,0
2015-10-23,YPF,0.030806031920733692,0.4899190262513807,1.5792118485968005,-0.37798861427466324,,,,,0
2015-10-24,YPF,0.0,0.47933485227328615,1.5278491674290235,-0.37798861427466324,,,,,0
2015-10-25,YPF,0.0,0.4725943848953802,1.6249319464163534,-0.37798861427466324,,,,,0
2015-10-26,YPF,0.07642995337961372,0.4845910548297318,1.4909540828066352,-0.3409816917504412,,,,,0
2015-10-27,YPF,-0.04387139347759657,0.4924126500287559,1.5096179006070976,-0.39312787423655216,,,,,0
2015-10-28,YPF,0.07506102609301285,0.5170304723250971,1.6218144919754918,-0.32128648169024737,,,,,0
2015-10-29,YPF,0.03216654008072275,0.5213741853416467,1.6132203084981425,-0.28267041667630893,,,,,0
2015-10-30,YPF,0.024166029281179655,0.5203809965539808,1.652320348389825,-0.24183140763963742,,,,,0
2015-10-31,YPF,0.0,0.5127738764736455,1.7137854277815787,-0.24183140763963742,,,,,0
2015-11-01,YPF,0.0,0.5079359338003161,1.6971824605748418,-0.24183140763963742,,,,,0
2015-11-02,YPF,0.011173267977669541,0.507978515890759,1.682504384992364,-0.21481698425261936,,,,,0
2015-11-03,YPF,0.02649770175529465,0.5105443630365504,1.8397525277241145,-0.20671571373508363,,,,,0
2015-11-04,YPF,-0.01728102833877299,0.5118138872829522,1.8506483042751514,-0.21557632433440807,,,,,0
2015-11-05,YPF,-0.017584830074197845,0.5130822097531832,1.859494969394586,-0.24121685011412167,,,,,0
2015-11-06,YPF,-0.016000409224663344,0.5140910379661263,1.866465714483062,-0.257217259338785,,,,,0
2015-11-07,YPF,0.0,0.5137327594310701,2.0880570152727564,-0.257217259338785,,,,,0
2015-11-08,YPF,0.0,0.513398756313364,2.179843736602925,-0.257217259338785,,,,,0
2015-11-09,YPF,-0.017708055088689344,0.5139716041742233,2.1576978889828644,-0.2565221834660979,,,,,0
2015-11-10,YPF,0.012952831583063358,0.5147665268700385,2.1680519485261853,-0.21722233655548603,,,,,0
2015-11-11,YPF,-0.015854155369936458,0.5156850376265074,2.1747947217781785,-0.1981485926969866,,,,,0
2015-11-12,YPF,-0.016601918489536537,0.516659313231862,2.1076561729714975,-0.21237798276001124,,,,,0
2015-11-13,YPF,0.002458772679851061,0.5032747411139835,1.9657003182704664,-0.22757720120196287,,,,,0
2015-11-14,YPF,0.0,0.499394880693583,2.1357063259016207,-0.22757720120196287,,,,,0
2015-11-15,YPF,0.0,0.49827027898953463,2.138941307057865,-0.22757720120196287,,,,,0
2015-11-16,YPF,0.030474029092674066,0.5021646072748631,2.1371092315013644,-0.18497229817578328,,,,,0
2015-11-17,YPF,-0.061399169021217906,0.5085706437814684,2.1070201570940394,-0.28384930260086155,,,,,0
2015-11-18,YPF,0.023530416605564215,0.5108116848512527,2.076364004041732,-0.2438779446552081,,,,,0
2015-11-19,YPF,0.00837658059349149,0.5110583413593062,2.0707956256571993,-0.2230886635564873,,,,,0
2015-11-20,YPF,0.007333169700848243,0.4890528235874136,2.157785495086325,-0.2184839227753154,,,,,0
2015-11-21,YPF,0.0,0.4846159877821261,2.153045599749179,-0.2184839227753154,,,,,0
2015-11-22,YPF,0.0,0.47824093270574036,2.127504185800429,-0.2184839227753154,,,,,0
2015-11-23,YPF,-0.05609886709413345,0.4852379004325309,2.118736677918608,-0.23082086461544116,,,,,0
2015-11-24,YPF,-0.014008008782394181,0.483269693853972,2.1081171411146156,-0.2411620202503491,,,,,0
2015-11-25,YPF,-0.014737117831229033,0.48460601503270845,2.114222170517522,-0.2513734568960806,,,,,0
2015-11-26,YPF,0.0,0.48460601503270845,2.114222170517522,-0.2657032696393599,,,,,0
2015-11-27,YPF,-0.0350724016108924,0.4684596288705971,1.986817445341967,-0.2785798633687321,,,,,0
2015-11-28,YPF,0.0,0.4685068913494587,1.987981954437536,-0.2785798633687321,,,,,0
2015-11-29,YPF,0.0,0.4676446662610937,2.115258817485193,-0.2785798633687321,,,,,0
2015-11-30,YPF,0.004930165402184869,0.46662998632746033,2.0937202362533,-0.23595734256196477,,,,,0
2015-12-01,YPF,-0.012647905226309512,0.46383634958708997,1.9814357771018432,-0.2281119052569641,,,,,0
2015-12-02,YPF,-0.014492992262191194,0.46512105058840075,1.9558368233033245,-0.28275691506332445,,,,,0
2015-12-03,YPF,-0.01129308588042708,0.46593180774064225,1.8701498210465202,-0.2769775899746687,,,,,1
2015-12-04,YPF,-0.024721087243477373,0.45070103260174,1.3025470365708307,-0.28870011678829166,,,,,1
2015-12-05,YPF,0.0,0.4292439191005006,1.4119152491038724,-0.28870011678829166,,,,,1
2015-12-06,YPF,0.0,0.3971540247182977,1.2349168316160752,-0.28870011678829166,,,,,1
2015-12-07,YPF,-0.03796423178807394,0.4006060246376253,1.2572126840085145,-0.31216827581828566,,,,,1
2015-12-08,YPF,-0.013390270510145375,0.4005488456650109,1.261207200439331,-0.3215682089895038,,,,,1
2015-12-09,YPF,0.0277962400122731,0.4054012742971904,1.1472543228799168,-0.31617577003333713,,,,,1
2015-12-10,YPF,-0.007777535605781003,0.4055228055418088,1.1415537299633751,-0.3445902630718855,,,,,1
2015-12-11,YPF,-0.04483385964784918,0.41047049443981937,1.26560321807217,-0.3987423107849796,,,,,1
2015-12-12,YPF,0.0,0.4004743334960039,1.1960734158415351,-0.3987423107849796,,,,,1
2015-12-13,YPF,0.0,0.4003111317535567,1.2140796795932822,-0.3987423107849796,,,,,1
2015-12-14,YPF,-0.0012571598339966902,0.39985140765823757,1.3426407807687246,-0.44412122464010145,,,,,1
2015-12-15,YPF,0.02974194323950317,0.40503370327506155,1.4056214375256333,-0.42281478472750433,,,,,1
2015-12-16,YPF,0.015748399963120482,0.4065391134990633,1.3925378878124242,-0.3786669344361896,,,,,1
2015-12-17,YPF,-0.020031094360385655,0.4083810905535992,1.3797685792707322,-0.4154296591887738,,,,,1
2015-12-18,YPF,-0.029871455757169,0.4082482612146036,1.4006847694103188,-0.42071981927573066,,,,,1
2015-12-19,YPF,0.0,0.4082065988586395,1.4020795239630819,-0.42071981927573066,,,,,1
2015-12-20,YPF,0.0,0.4057603625031218,1.3814461604647752,-0.42071981927573066,,,,,1
2015-12-21,YPF,0.005669366748927468,0.3960961494656911,1.2793125978607374,-0.42700682737526446,,,,,1
2015-12-22,YPF,0.004387256629489697,0.3905101957027646,1.2082322118501876,-0.40817136503627066,,,,,1
2015-12-23,YPF,0.03139680815779821,0.39648437712691015,1.26830144276519,-0.349802918961965,,,,,1
2015-12-24,YPF,-0.0012128826579735456,0.39647165340342144,1.2672493088873957,-0.31447408858160214,,,,,1
2015-12-25,YPF,0.0,0.3616425230152449,1.3201238297440892,-0.2663705599893328,,,,,1
2015-12-26,YPF,0.0,0.3514270152067822,1.300054860355209,-0.2663705599893328,,,,,1
2015-12-27,YPF,0.0,0.3125182659800265,1.1024241149986984,-0.2663705599893328,,,,,1
2015-12-28,YPF,-0.015286053715686643,0.3044902690850021,1.1117246294371383,-0.20887088840517354,,,,,1
2015-12-29,YPF,0.0036900603219824422,0.2991956468920372,1.1386128024517619,-0.15493963431354416,,,,,1
2015-12-30,YPF,-0.03307631627694473,0.30469161014522067,1.1765932373509091,-0.22567838695927334,,,,,1
2015-12-31,YPF,-0.0025412898350982327,0.30455556936527245,1.1401094773828189,-0.2848154039998732,,,,,1
2016-01-01,YPF,0.0,0.3028601599463533,1.1321326565796934,-0.2862497186340285,,,,,1
2016-01-02,YPF,0.0,0.29576444908956717,1.107358104353233,-0.2862497186340285,,,,,1
2016-01-03,YPF,0.0,0.29500308880996295,1.1018245655110437,-0.2862497186340285,,,,,1
2016-01-04,YPF,0.005076075868165928,0.2946769082890591,1.0126058803006412,-0.30990184202097243,,,,,1
2016-01-05,YPF,-0.004440194419278432,0.2937967933050365,1.0118178782704088,-0.2716611286580932,,,,,1
2016-01-06,YPF,-0.04885377149882805,0.3070902384606566,1.1041586528705614,-0.3548040611133765,,,,,1
2016-01-07,YPF,-0.016151043934713175,0.3075946868099965,1.0251549576185672,-0.3816653836287663,,,,,1
2016-01-08,YPF,-0.0061245498461073855,0.30661999845142407,0.9981933539111212,-0.3970108554833698,,,,,1
2016-01-09,YPF,0.0,0.30438279088399406,0.987621028441808,-0.3970108554833698,,,,,1
2016-01-10,YPF,0.0,0.3039211023604503,0.9845884824453569,-0.3970108554833698,,,,,1
2016-01-11,YPF,-0.028385499086483395,0.30666995841091055,0.9787993553319252,-0.4253963545698531,,,,,1
2016-01-12,YPF,-0.002108940535038929,0.30627969560819573,1.0135904119151402,-0.43618710261156485,,,,,1
2016-01-13,YPF,-0.03655012598496085,0.31232463411957373,1.0396159788436508,-0.4631370376158412,,,,,1
2016-01-14,YPF,0.023089052547364743,0.31794346692187087,1.0763878693389675,-0.4514662194094147,,,,,1
2016-01-15,YPF,-0.01364474922021761,0.3089250790614974,0.9610779944391542,-0.46511096862963236,,,,,1
2016-01-16,YPF,0.0,0.28759627050273073,0.9692746162469739,-0.46511096862963236,,,,,1
2016-01-17,YPF,0.0,0.2812744942774699,0.9274266305455463,-0.46511096862963236,,,,,1
2016-01-18,YPF,0.0,0.2799254408770338,0.9268316543626763,-0.4076319794005356,,,,,1
2016-01-19,YPF,-0.009444303327147224,0.27850203258771455,0.9142585988880664,-0.3868005494140872,,,,,1
2016-01-20,YPF,-0.06560959143756889,0.3030914295347401,1.0139521591127203,-0.4686387354573403,,,,,1
2016-01-21,YPF,0.04942080232920582,0.324700287851916,1.081018300756025,-0.41677587688428247,,,,,1
2016-01-22,YPF,0.08867916713275865,0.3643572793885199,1.3530470979807343,-0.2805282473757447,,,,,1
2016-01-23,YPF,0.0,0.36394284764225343,1.3601136620876793,-0.2805282473757447,,,,,1
2016-01-24,YPF,0.0,0.36340171403225835,1.3635029936054395,-0.2805282473757447,,,,,1
2016-01-25,YPF,-0.031026268671937193,0.3674399030478879,1.3813004905832418,-0.24091196911332735,,,,,1
2016-01-26,YPF,0.04919036715069804,0.3780542532897305,1.4756489212418158,-0.16211878859768103,,,,,1
2016-01-27,YPF,0.01192856750878393,0.37927822982520637,1.4326039790047032,-0.11499769871485811,,,,,1
