date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-09-30,,,,0.53954
2022-09-30,,0.6309547230263343,0.02923808210489128,0.53954
2023-09-30,11.405663596042315,0.5283091937107892,0.03220947844610653,0.53954
2024-09-30,10.023581294214923,0.5323862329764673,0.03056924150046047,0.53954
2025-09-30,11.339976618604908,0.6639848057189586,0.0352855359683002,0.53954
