date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-12-31,,,,2.09915
2022-12-31,,2.2265798666243253,0.02200691642920251,2.09915
2023-12-31,12.86594414714215,2.2630971280127,0.023737307758652577,2.09915
2024-12-31,12.228065981353087,2.810485736314572,0.029608434007441602,2.09915
2025-12-31,16.4163737707246,2.455732195941579,0.03581299838394582,2.09915
