date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-12-31,,,,0.30238
2022-12-31,,0.21152148146969685,0.011609648306863897,0.30238
2023-12-31,15.687468377226455,0.2430925519690797,0.026523613540716376,0.30238
2024-12-31,21.941112807816054,0.2686202686202686,0.032544813274340015,0.30238
2025-12-31,22.167038498246217,0.38618965858508675,0.02775204903215239,0.30238
