date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-09-30,,,,1.5202099
2022-09-30,,2.6144616356173036,0.028700986449779295,1.5202099
2023-09-30,-2.800460530319937,1.7875325845589418,0.02564682424750609,1.5202099
2024-09-30,2.021994077514111,1.872326602282704,0.028022112045091533,1.5202099
2025-09-30,6.425511782832749,1.3380304612588665,0.025436414388390043,1.5202099
