date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-12-31,,0.2702975707969094,214.18831762603,0.13104
2022-12-31,165.58345160974196,0.2591203406723752,489.3535892458672,0.13104
2023-12-31,55.743605280142816,0.23088208671352328,448.97295532207556,0.13104
2024-12-31,3.154876804292628,0.29203261438117284,425.4850342220506,0.13104
