date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-06-30,,,,0.31562
2022-06-30,,0.6931464508789629,0.035514402458596966,0.31562
2023-06-30,2.268447503959492,0.757295251940056,0.03608767983299313,0.31562
2024-06-30,2.4790868960807844,0.6635842978164896,0.04325495586539812,0.31562
2025-06-30,0.29153131284285205,0.6818234253633777,0.03676304769872012,0.31562
