date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-12-31,,,,0.16134001
2022-12-31,,1.1626917340557996,0.12952016117539494,0.16134001
2023-12-31,21.314992131655796,1.3314007039203606,0.015687175674619573,0.16134001
2024-12-31,9.349346894522181,1.3177678255471954,-0.050797720397881725,0.16134001
2025-12-31,7.322989394413337,1.379496631147948,-0.17868677320384074,0.16134001
