date,revenue_growth,debt_to_equity,fcf_yield,roe
2021-06-30,,,,0.34390998
2022-06-30,,0.36789518559882795,0.021807060949105696,0.34390998
2023-06-30,6.8820295556564215,0.2907774593522546,0.019907825905970334,0.34390998
2024-06-30,15.66996201307127,0.25002886653232864,0.02479348587946412,0.34390998
2025-06-30,14.932156232406712,0.17639506345366093,0.02397006004123483,0.34390998
